theta_power,alpha_power,beta_power,theta_rel_power,alpha_rel_power,beta_rel_power,alpha_beta_ratio,beta_alpha_ratio,theta_beta_ratio,frontal_theta_power,frontal_theta_rel_power,posterior_alpha_power,posterior_alpha_rel_power,central_beta_power,central_beta_rel_power,posterior_alpha_to_central_beta_ratio,frontal_theta_to_central_beta_ratio,dataset,subject,session,task,condition,condition_display,segment_id,window_idx,time_start_seconds,sfreq,window_seconds,source_file,label
7.555131742052827e-12,8.707082038864463e-11,2.164340676104037e-11,0.060416769630672815,0.5217788912300603,0.15270088113666905,3.845305669218305,0.2457500300954498,0.33365702527819185,7.467082608972963e-12,0.06879519130657745,1.9699748645127704e-10,0.5907195375777092,1.0877780746685396e-11,0.16891250995165574,16.58537824974173,0.6286597444608263,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win010,10,100.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
1.1420224384889807e-11,1.1293577088400076e-10,2.3643618908844445e-11,0.07158448810871552,0.5483888570966111,0.14092129399468772,4.5827591841013575,0.20751708375165398,0.4634150701296212,1.1543646678048336e-11,0.07582504281255646,2.381699264107873e-10,0.6040447408812742,1.1947002055605158e-11,0.15896908597003262,18.3957587546436,0.8916076963972315,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win011,11,110.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.116062828154072e-12,9.803664975807137e-11,1.9525117906828985e-11,0.051428934251441884,0.590154249161676,0.14995191482130124,4.776423219739617,0.19715042819527234,0.29797942481583384,6.1544139034264346e-12,0.051806580776234075,2.0689972629161476e-10,0.6386336773319151,9.807697686118795e-12,0.1640807126502242,19.143737389819194,0.5694472663989343,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win012,12,120.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3459607075278042e-11,1.2362006958573465e-10,2.0767426879983894e-11,0.07267019325712455,0.5307411026240821,0.10196171118935221,5.6791310368157815,0.16664592588512853,0.6183370753690113,1.7169385265477754e-11,0.09263295497727975,2.559276933370309e-10,0.5892177049142875,1.0875177766642577e-11,0.11386709088051049,21.551483132819524,1.4458213260357775,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win013,13,130.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
8.248099141130002e-12,1.1983427420997172e-10,1.965862445625259e-11,0.04634613420031301,0.5437447189201664,0.1129676095816677,5.800689898968679,0.1626907976630217,0.3992569378758232,6.440520608964217e-12,0.04022516244661707,2.4483755758801955e-10,0.5797113044919078,1.1629789088116978e-11,0.13520817710880464,19.385720211145923,0.5099468062395378,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win014,14,140.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
7.851420112978302e-12,8.763302975348989e-11,1.8460548020437823e-11,0.06165806507756822,0.5169229233073399,0.1350770614378302,4.503112125180446,0.20828068353052037,0.4034531866591114,7.211478323615609e-12,0.06457389549227903,1.9475451295637505e-10,0.5767016887109453,9.754378764466225e-12,0.1528441358989206,18.109322464991436,0.6705620549132238,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win015,15,150.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.6839859746985615e-12,1.0795039463748498e-10,1.9168310337206546e-11,0.04625408504465994,0.591771787309113,0.12312985233225562,5.352475880854423,0.17593612580281176,0.3314103096860786,5.569515103208232e-12,0.04671772750859551,2.3043766647163465e-10,0.6418333664870813,9.701440477612142e-12,0.13833929472574436,21.533331606499125,0.5204453657299584,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win016,16,160.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
5.426284165478754e-12,4.894784106150447e-11,1.6955429103801082e-11,0.06443427549952642,0.46905333911116603,0.18258330505987427,2.7260747030068155,0.3394627023603004,0.30220854840667855,5.912825544766251e-12,0.07809227251907049,1.0591058804505493e-10,0.5311928260928823,8.572364961766177e-12,0.1884412570058803,11.064202886964894,0.6176974622659277,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win017,17,170.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.4851474992271535e-12,7.784751144298268e-11,1.7971018346900882e-11,0.056708274029984664,0.5080726106371296,0.13729297157809628,4.103496713749154,0.22792118632553593,0.34184498589589796,6.644768289470265e-12,0.06082101479437143,1.7375560054077506e-10,0.56944014160532,8.247480299438013e-12,0.15109624716242442,18.78950751063882,0.7185490613993609,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win018,18,180.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.342702085968674e-12,7.026296756620533e-11,1.8299918837492972e-11,0.05879719558920936,0.5121786297450714,0.15259911994223882,3.6405835774660895,0.2567942293518976,0.32863879580918387,7.029438542766158e-12,0.07120599133600351,1.5809831355965076e-10,0.5945859822403391,8.36902835033493e-12,0.16597492282950213,16.874568807767453,0.7502846912097203,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win019,19,190.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.147088451905662e-12,8.490947887107962e-11,1.804911290611567e-11,0.056692580158421185,0.5403250683534749,0.15420497845529144,4.4573980578287005,0.21009454536677075,0.3226968353960543,6.542793890915487e-12,0.060249670008324485,1.9825279751752875e-10,0.6376624774064972,8.750743219489928e-12,0.1906740378793972,20.332070392465898,0.6710046345839213,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win020,20,200.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
8.618955001977157e-12,1.2431998919010906e-10,2.042359760745325e-11,0.050510257048940174,0.5645063634115095,0.1139980909642989,5.80294642702112,0.16297158768878345,0.40231128122844456,6.344940690357301e-12,0.04319235927192743,2.673616228763478e-10,0.6058590184579482,1.0568514588199486e-11,0.13752444520217508,23.111145414388048,0.5484663257311778,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win021,21,210.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
7.506047826126755e-12,8.81267915806108e-11,1.9586672849907524e-11,0.05337792496059011,0.4890223230780565,0.13364264939250584,4.280769030679315,0.21976189765781418,0.3646071359297125,5.670201917090284e-12,0.05173034528300746,2.0253121289035798e-10,0.5769305511340928,1.0331769393862042e-11,0.15189728101232775,17.872867497644357,0.500380983764248,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win022,22,220.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
7.08576067180202e-12,8.638710608025545e-11,2.0689267106252873e-11,0.05919244972850855,0.5118452734382642,0.15559344182919488,3.982942607376098,0.2367542310790342,0.3266943339804802,6.319967721451665e-12,0.060126797921661736,2.0043243136460396e-10,0.6015561624426159,1.0133220630201661e-11,0.17197621349283596,18.00309524279799,0.5676675179064684,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win023,23,230.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
7.125706620346462e-12,9.470070706981534e-11,2.1070659230828986e-11,0.048350726131089004,0.5313403989589626,0.14211728223933145,4.290796485930716,0.2201724509251282,0.3228588029846001,5.597503498005482e-12,0.04768975745369248,2.0474774909027097e-10,0.5875720483807516,1.0631871732779198e-11,0.1539460530478863,17.602304581237906,0.481221219301399,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win024,24,240.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.067641985504527e-12,9.709002754834734e-11,2.099458429666943e-11,0.05080254397636659,0.5734821848088454,0.15678961465123756,4.414269723799662,0.2140338301599667,0.2758698188455115,5.5220098392895646e-12,0.050428398179399536,2.1949708441218357e-10,0.6457141687263404,1.0407661641152426e-11,0.1794986418544194,19.241198706346754,0.4840615029612431,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win025,25,250.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.690892707261946e-12,8.679645027975426e-11,1.685502945564174e-11,0.055168757941514684,0.5352307477433476,0.13078852888631962,4.861176538262656,0.19197848434572173,0.37473434159739194,6.479549694801779e-12,0.05860589178148313,1.9571623703894213e-10,0.6329304269264433,8.530037786303939e-12,0.1497577359488689,20.536774504736492,0.6799080801247023,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win026,26,260.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
7.143103093721735e-12,8.375349247070544e-11,1.805549837773286e-11,0.05588056698215422,0.5306032940505012,0.13073050989546028,4.395240198418262,0.21303544964797339,0.37485784691250834,6.237181439158362e-12,0.05834783114548244,1.738543120864136e-10,0.6068804849745959,9.06743854855365e-12,0.1253580684873197,17.26897176952628,0.6195400557030899,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win027,27,270.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
6.513330389595177e-12,9.851585317389535e-11,1.8009077719964387e-11,0.04858680540068843,0.5399512679573532,0.12101133470270774,5.182568803452708,0.18096692281274102,0.3426431563670507,5.461171520484918e-12,0.04450224925415227,2.190398870255293e-10,0.6120579611724172,8.124236730209406e-12,0.13309459225192738,24.006379218582836,0.5985346152192152,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win028,28,280.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
5.663164631667941e-12,7.728560585911733e-11,1.5488619212180526e-11,0.0533930930388451,0.5320930764204314,0.1290819178964611,4.687209090378208,0.19784759972419227,0.34345899791805673,4.834772122669309e-12,0.05364137132705663,1.7883646134757255e-10,0.6455801556855795,6.7721697212303344e-12,0.1319008120799859,23.009850242856345,0.6220620876899693,ds004148,sub-02,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-02_session1_eyesclosed_win029,29,290.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-02/ses-session1/eeg/sub-02_ses-session1_task-eyesclosed_eeg.vhdr,0
1.6978336871781763e-11,1.4821654609390318e-11,1.0764232267290394e-11,0.06858058139766947,0.1182540597753953,0.06598602769935392,1.2598913615978893,0.6803480756621819,1.4432167340820714,3.140152567665863e-11,0.06485689216317105,2.3200464311317312e-11,0.17552307031839862,6.374288177947208e-12,0.07771792346483031,3.146129328210721,4.258244988386109,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win000,0,0.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
6.724667305312142e-12,2.015176579983589e-11,7.727325195558513e-12,0.1288853336151216,0.34085187680570905,0.11659487509127808,2.3090426159542528,0.365327664303964,0.7705301629798832,6.684705766383674e-12,0.13090531644860995,3.8770494486906516e-11,0.5011317717418613,4.185846345341354e-12,0.1282278666284071,7.476213505966205,1.2890288915692234,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win001,1,10.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
5.6318044150250965e-12,2.1341390898244114e-11,6.2260278344340856e-12,0.10814830545626432,0.3398951795752932,0.10017936013653908,2.9534055759578304,0.2786768228885611,0.7793776254483744,5.603736870311462e-12,0.09993842934689696,4.038566908047649e-11,0.4753815933686226,2.9012113449940817e-12,0.10399628764006244,10.352084393555907,1.4364094571554062,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win002,2,20.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
5.5488538148603065e-12,1.72637077598893e-11,5.949764670790799e-12,0.1301914707813048,0.3447504812370684,0.11791756320474983,2.484070839469864,0.32576981350181555,0.7984232672196244,5.301191645240145e-12,0.13262108795038438,3.301188620295331e-11,0.47568302289132136,2.6017596841003525e-12,0.11312198293016716,9.165488288594418,1.471833800750723,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win003,3,30.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
5.49840636224037e-12,1.6573643401764648e-11,5.677830824212133e-12,0.1286426138482711,0.3294149923782694,0.10471097159081111,2.4818902781533176,0.32308785915400995,0.8233820992146931,6.490583796373332e-12,0.15230924895253914,3.122823166746834e-11,0.45608911360812243,2.494279139708316e-12,0.09798662381771928,8.936959647154895,1.8574886369596484,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win004,4,40.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
5.321966864856692e-12,1.9490746154795726e-11,7.058671739916406e-12,0.09787871942109089,0.3330116180800944,0.11283867662989712,2.4186052967331695,0.34448095186930855,0.6604024877320412,6.090259375791247e-12,0.10706861844002302,3.464592555881498e-11,0.4667381852225929,2.990277332655382e-12,0.10384192394278943,8.682585863213522,1.5262747092664872,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win005,5,50.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
6.47374297479863e-12,1.7411031473883874e-11,5.2939335158858294e-12,0.13628745932526581,0.3356979290177796,0.09187188618215619,2.7663195726390493,0.2875413864451482,1.0285686937205427,7.113615410554242e-12,0.14853365853091213,3.043920467344442e-11,0.43239118952879685,2.279258605789524e-12,0.0833290303489748,9.282343460105302,2.1692755179463945,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win006,6,60.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
7.975450488616824e-12,2.1295371190374707e-11,6.569610536326033e-12,0.13243742698361688,0.3560475850688466,0.09618058793801043,2.8132717116923924,0.29466253242566537,1.0536143769013204,9.795666403689127e-12,0.15055047052943235,3.248336610737369e-11,0.4336986430883569,2.9798622104679656e-12,0.09319082937494882,8.161932345781937,2.461307926169966,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win007,7,70.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
5.367715062949535e-12,2.1029165310158974e-11,5.779684782296356e-12,0.11596054436404617,0.39387254129237487,0.10207289148545456,3.101791010265253,0.2623651282707019,0.7917351964454356,5.7030015823507005e-12,0.128623994031296,3.779905915303177e-11,0.506783384585335,2.537336630524407e-12,0.09624902641939423,10.685739894488949,1.6122303806593707,ds004148,sub-03,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-03_session1_eyesclosed_win008,8,80.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-03/ses-session1/eeg/sub-03_ses-session1_task-eyesclosed_eeg.vhdr,0
